num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
34,69,0.03532191132872109,122,18,408712,58,153,93,334,0.3422535464159409
33,67,0.2735223240396104,182,12,166075,50,77,50,75,0.43498027522391053
86,218,0.8474956274524096,180,20,719450,58,135,76,339,0.4834866386461893
139,96,0.18301166484069853,183,16,481777,68,84,65,392,0.2782959581248333
115,129,0.35367676970616824,40,18,681908,87,24,135,186,0.012419128475961494
106,129,0.09608079102882461,178,17,619372,72,38,36,227,0.4792492946070659
33,165,0.47307429171170434,140,17,711916,26,22,105,286,0.3705666228086323
108,228,0.7229892594461459,1,24,918232,48,193,184,227,0.037546624070502355
117,120,0.17137645105161503,60,21,455154,85,11,167,269,0.3205330128093068
80,206,0.2680845135219474,62,17,992346,11,119,112,140,0.17161773404095637
85,101,0.4292877865500855,86,17,928464,39,121,158,389,0.238945946234856
52,128,0.5415597032104765,182,20,611155,83,2,93,259,0.16757278721182534
118,66,0.9512520541275266,149,22,304490,46,143,29,27,0.2758629987851745
90,208,0.5554380977517334,77,13,810648,88,56,107,137,0.0680700881205506
129,236,0.7889007579925835,121,18,134464,45,45,127,204,0.21273500274774676
121,89,0.39293954913845963,24,16,743657,54,3,160,221,0.06252230136664422
124,106,0.9595883843574375,191,18,542747,67,65,91,282,0.20901015422863212
114,229,0.391001522648055,114,22,548169,74,44,24,360,0.033215414692229994
144,79,0.3357213821843408,159,15,563336,46,56,191,265,0.444178194318419
98,64,0.40172591746813,80,23,764883,20,151,81,89,0.10432838472091088
34,114,0.05605246564196387,99,10,360155,64,87,55,38,0.399643300161587
109,186,0.8135428640316144,46,17,536230,23,102,7,351,0.2856307503081729
101,147,0.5726893801396555,106,13,666269,31,23,37,32,0.20468612478432874
140,93,0.060712957384060906,79,13,246993,73,34,153,44,0.3208452703962372
115,204,0.4947309474142131,12,14,755667,38,37,17,202,0.30751374011095256
133,93,0.3908289120716767,173,13,707562,21,171,196,136,0.14719696669993254
62,174,0.11440575277055565,187,13,190227,59,172,90,363,0.21339748988127888
114,122,0.8501495196733098,122,11,404170,29,57,104,271,0.057684719664916284
78,214,0.9832056721037435,64,19,861975,67,127,147,333,0.2905265022064924
60,157,0.7074064681552434,29,17,958195,23,6,134,318,0.3474898360648611
148,203,0.9948274567530098,2,18,418828,53,177,155,298,0.4604988630360916
139,205,0.48396588206299107,186,13,205352,40,42,121,396,0.16271432676565634
115,115,0.1693745173697161,51,15,898390,12,191,12,459,0.4322699859802856
141,135,0.03175745868395308,145,19,204490,37,103,117,392,0.18780049741256954
85,64,0.12057678419789242,169,12,946629,48,38,182,458,0.24519893570605866
59,176,0.39236471717199894,109,11,949153,63,79,176,84,0.4256014885361207
63,193,0.4639761883738879,198,15,271803,62,177,195,267,0.20247402869598474
36,139,0.512227829758816,143,20,386408,54,125,31,420,0.49598811568042367
84,208,0.9237903763925873,3,17,176401,38,34,54,77,0.47654971860839557
66,210,0.24721491139270046,109,19,788242,32,188,117,39,0.19518160843962135
119,123,0.9675010145492854,82,21,766121,65,157,98,217,0.26674976954613516
59,191,0.95147749377511,76,15,819436,46,175,109,61,0.35813012156523577
122,61,0.8547862819479142,17,17,261085,40,163,135,44,0.23295038964285036
130,107,0.8612768526006901,42,13,948139,29,177,39,113,0.30680823239356825
50,92,0.5018300431116312,11,19,976642,11,185,13,134,0.41805108461711543
100,237,0.8878222040112608,106,19,762847,20,175,163,297,0.13997937292866663
73,134,0.06395989588057938,97,16,540336,72,130,28,337,0.4446280079909681
128,203,0.14224227348378438,120,17,196056,24,100,112,204,0.009723931767970873
74,205,0.4759855048004972,79,10,767945,78,133,31,240,0.01701432635885497
119,145,0.6203094355729191,110,13,759927,86,191,191,3,0.22841377194101697
131,230,0.14858227536533786,126,20,421477,91,131,93,269,0.21678380692640142
86,219,0.5960537147979346,131,22,558311,39,96,121,315,0.260342076042875
54,79,0.020490320213902735,109,10,849685,94,182,152,89,0.32881328924790676
69,78,0.35928059659894584,160,23,593109,65,135,168,189,0.4437174799945877
90,224,0.03802351650307567,198,24,934187,28,92,3,274,0.13485904329580656
90,207,0.9104793235995952,53,12,796893,53,4,17,374,0.43027337540413946
70,116,0.9194395563348974,131,14,351958,36,52,5,226,0.17271941002935437
85,114,0.9793961107245549,88,21,775185,29,106,65,284,0.3308113723395631
125,79,0.5741333885949313,50,24,532676,92,191,0,123,0.3929619902148328
92,63,0.8490897148188462,182,14,446146,97,186,197,280,0.3898089095009603
84,72,0.1818982298764259,37,12,502453,31,54,99,52,0.07689871432833661
63,127,0.35187272206778497,126,11,369898,47,122,50,118,0.0385626320773822
121,104,0.03379263620500972,182,12,563647,37,174,169,336,0.3313150621890461
122,80,0.2726338291735225,65,16,268632,74,117,21,243,0.37937597720737853
64,163,0.8127845715334121,161,21,447788,96,183,168,298,0.4322848595284407
49,216,0.5372851956468554,112,22,904961,59,126,45,235,0.21014159232178525
87,94,0.5593086124493417,199,11,805368,78,163,118,308,0.14240286494267623
59,116,0.04178375346874352,188,21,490148,71,62,166,413,0.2610901484157209
73,197,0.09192172955840261,129,10,527769,35,76,111,113,0.08362595583725985
50,115,0.28976930035845383,10,12,588562,10,45,109,89,0.21393526593844842
71,129,0.17676790227781358,8,20,859696,39,172,99,55,0.3074128410522143
38,80,0.030878257391358743,152,11,130237,83,120,116,135,0.4872036309667721
47,136,0.6633808150024272,41,13,390423,77,7,35,178,0.2962813467272178
77,238,0.1546621913569075,61,18,563666,51,83,189,173,0.06068078408447186
89,189,0.8753693491800555,78,21,127172,93,104,33,283,0.11473316712222648
88,232,0.5158873935778745,109,24,774731,39,153,44,313,0.41617532164803284
32,95,0.609346457524373,127,13,662945,91,132,62,332,0.10146769213423823
137,239,0.010793270345525241,157,21,931335,82,63,69,491,0.4011935574442057
35,104,0.0576903115172247,2,20,854326,95,111,14,385,0.47486141113898683
118,109,0.24969939718865908,43,10,527698,71,38,133,175,0.43329221094969494
53,144,0.4302187287439989,70,18,524706,22,88,169,434,0.3825108008488556
134,72,0.5086444957238464,169,22,843462,75,46,185,401,0.15822185851117632
66,114,0.5476743271172014,184,11,873234,13,118,150,286,0.3413954538894663
147,214,0.7874169920841974,175,11,738868,82,28,155,395,0.47717880858282485
69,215,0.05558985708607467,177,12,917386,27,86,88,317,0.12354105536961824
44,139,0.6351113719167775,42,22,494247,80,118,47,178,0.29828326559793444
107,224,0.9581678018566109,78,23,323293,77,181,29,423,0.13287099187609097
98,145,0.5411075079686288,167,21,714516,22,143,66,28,0.002126012950963707
87,128,0.10781965625060086,17,12,135706,70,6,8,322,0.3092515026451567
40,182,0.22449154501886004,12,17,586689,19,120,144,178,0.42079425325385744
36,232,0.9522536892711103,38,18,315761,93,72,174,159,0.15246023114646845
68,159,0.21652169736356708,95,15,362661,40,182,21,281,0.02273617244712406
48,95,0.05964454643880068,23,14,920016,54,192,145,261,0.3138825047142689
65,183,0.9883545355078301,165,14,265077,83,14,44,91,0.31213900566848146
149,60,0.37800002141005096,169,19,665385,37,185,190,309,0.4308208719267358
148,221,0.6084425313941864,94,23,129623,71,118,84,107,0.2709770797245655
141,182,0.8801363734056376,173,24,509724,14,178,191,150,0.3148653506339011
139,149,0.771750580866718,143,16,228587,31,59,25,261,0.20192095596926385
79,111,0.46505111088699247,42,14,408594,35,66,176,85,0.1281500902526876
35,70,0.7791626505102086,34,19,803461,90,67,182,419,0.4404317369329446
95,190,0.14839828610029526,61,21,251392,40,117,193,204,0.06436698863742712
93,226,0.9734697594232955,193,15,993745,52,84,41,31,0.12637083229604695
85,91,0.179150375091509,156,19,106907,89,3,118,438,0.24859774516254363
146,169,0.19523678173730596,124,22,574267,53,142,52,110,0.02050695950586673
133,81,0.9733028561442685,83,20,367982,11,8,116,273,0.3961550662917905
48,66,0.06167973486224132,12,19,178027,50,162,190,136,0.11471745590114169
112,170,0.34335926651477533,74,13,173006,48,156,6,69,0.41116035515078353
92,230,0.6388442307007975,20,11,445872,27,123,186,187,0.46295547069060217
132,95,0.16010375989748515,137,22,447942,13,23,149,221,0.40748614150843343
139,77,0.15182951547975287,57,20,935008,87,3,111,462,0.0800579705318179
105,233,0.4278511206977975,147,17,706600,77,49,63,16,0.4015602503300021
46,199,0.4037653948913036,4,19,307492,47,125,72,450,0.26851813418336107
148,204,0.6881468821393965,156,22,867559,49,20,82,167,0.489112297676727
118,87,0.5594255877902842,113,19,368667,96,174,134,460,0.09791665567759433
141,189,0.3851398583472253,63,10,282116,18,45,86,368,0.314258055794521
77,218,0.7300146283645554,69,17,119115,36,17,155,349,0.48790234430700513
140,92,0.5908840250411962,71,12,959457,43,35,194,352,0.40102760211451904
122,220,0.7827716807265036,39,18,997541,28,154,0,176,0.4505887215183388
64,76,0.7463047478252943,88,14,276437,34,156,77,298,0.15003392128529947
55,236,0.16975028801235126,199,17,249757,16,77,44,308,0.11627540515685775
48,99,0.7099147365578868,118,19,530185,93,107,182,282,0.3054136163973709
92,81,0.9740647900617753,144,20,982675,72,160,118,55,0.3803293805667192
48,162,0.4463243325991315,127,24,624670,39,26,135,399,0.1681726994224988
135,209,0.5088173554622812,17,17,789294,28,58,195,266,0.1855841298106809
44,163,0.8268115966194071,119,12,310283,71,184,165,122,0.4807037797048954
142,151,0.5034586169199491,159,17,666710,26,43,94,469,0.46751348307021084
133,227,0.6600939591509286,110,11,154672,20,39,56,291,0.03885055650014024
56,110,0.3498429234801699,81,13,296824,44,25,135,257,0.22802926403552404
90,194,0.49868941857731075,80,20,889147,18,60,12,386,0.3218280255440702
70,225,0.27939528426820737,6,20,931479,26,119,129,275,0.2506163078369009
121,64,0.820087637336578,87,21,860160,23,71,14,377,0.19277127294565272
133,190,0.11674917437041876,139,12,262657,59,37,198,309,0.03497888319553616
66,169,0.5582572059954124,25,10,179069,66,17,18,486,0.13645161981503007
56,183,0.6688465381523125,83,15,266002,42,78,67,60,0.17946206078913957
88,76,0.42652868220016504,104,11,521467,98,21,69,453,0.2024880086058673
46,130,0.06318790724163581,48,13,210307,30,147,52,260,0.3625820148173807
86,227,0.7623773008482316,115,17,569485,90,82,7,413,0.14134341823657787
111,160,0.4977499346725818,101,21,407273,63,117,165,260,0.15934336680991945
76,135,0.014185874327568682,133,24,471932,55,156,77,372,0.3201782979382815
136,161,0.4678621133811631,78,21,461042,24,72,90,116,0.3119492932832206
71,109,0.33537961704508856,125,17,503090,60,137,149,83,0.379891219458979
121,91,0.9333442432392351,122,13,964186,34,17,131,236,0.2888042826699876
45,166,0.30800627737130526,70,19,575613,17,129,37,87,0.2428272676511985
110,192,0.22974267930035353,48,11,310595,78,40,163,227,0.20634233213153458
96,96,0.38612201046758043,62,18,391638,45,110,99,236,0.4369440492080988
65,169,0.45038870860587543,100,18,682044,30,168,85,239,0.07338441652442523
137,154,0.6326953841548154,4,20,754491,15,183,25,198,0.479583233376221
58,110,0.5947671923803087,6,20,378111,58,114,48,143,0.08869374665451696
81,191,0.5919167768325714,55,17,216481,56,113,133,227,0.0614615969043395
109,233,0.9248613244135917,88,20,278852,96,163,88,131,0.28182881545532673
110,235,0.9656698872144621,169,16,769030,12,150,168,492,0.12011509089193267
148,115,0.8570231517869964,28,15,378710,60,198,30,138,0.2554132746238704
82,226,0.32040513422451755,181,18,999142,65,79,143,276,0.42745263281282214
107,173,0.8532249992419677,87,19,497442,56,98,22,465,0.3944614064960141
121,166,0.3584847282704241,146,18,812577,14,116,68,5,0.06880946802151444
106,155,0.7852923417573298,144,16,285335,12,84,173,4,0.3696683749576639
86,88,0.954517739635556,20,17,835348,78,168,30,116,0.3009553631901854
69,156,0.07906331482075357,96,17,505438,39,36,57,35,0.2231214998878956
87,213,0.5964716768199183,24,20,490422,41,98,168,115,0.42659434036282484
97,228,0.14873928793698454,17,15,661529,70,198,194,431,0.32620815833069966
142,142,0.5437644552629091,42,14,152300,41,13,4,399,0.3758430161265028
138,163,0.3546816370645496,125,13,668699,19,12,195,79,0.014381570518374687
114,139,0.9798922409146223,33,23,235533,86,74,75,67,0.22389330551848607
49,78,0.3462763115522034,31,22,324336,87,199,195,136,0.3639247366673805
94,175,0.8825899197645258,40,24,799775,85,86,136,495,0.1798613350085025
97,122,0.6579848345186614,187,23,453421,77,122,36,472,0.24025604530211292
122,220,0.7127212584456427,44,13,643125,93,57,142,54,0.45416395251830355
50,153,0.7849841015762833,63,16,698066,32,182,186,402,0.15014191084113904
136,62,0.1267511696953021,92,21,172680,20,66,12,188,0.04024853374913173
96,179,0.4378124487574341,103,19,729738,91,97,176,79,0.1825218893654239
113,233,0.3340009944060487,28,14,542338,42,103,102,352,0.27206289370524894
117,116,0.6150320898501775,92,12,836718,15,114,39,120,0.37705191067887717
113,198,0.19641517053710478,146,13,629948,12,138,144,31,0.2511811601683336
121,216,0.4008594741776902,90,12,100374,68,28,63,319,0.08942718865219806
80,204,0.16770485443259886,21,17,322996,14,45,172,171,0.235240054289239
66,211,0.04049820991023256,12,19,685686,13,44,42,206,0.15954729084629776
143,63,0.9196769086949119,105,22,662178,20,181,23,84,0.20054792573856
83,111,0.93689227935738,16,22,317585,28,186,25,414,0.3029086241882859
63,97,0.007565881723578305,43,23,764651,84,4,167,379,0.08946592387095886
67,204,0.5567301558165318,153,22,560045,46,35,141,349,0.1662444790503867
116,210,0.8850792930052357,52,22,274235,65,63,184,157,0.27146940407091463
98,185,0.4689503399464401,134,18,132318,88,19,60,159,0.14013611280908606
71,193,0.42420620045149315,12,11,979268,28,146,179,111,0.3626210372491059
80,120,0.5719194924193501,172,24,919888,37,79,181,391,0.1902659767914886
44,71,0.986528683475156,76,15,608372,43,51,53,210,0.09058013372833879
66,134,0.7468291189797431,94,14,863124,96,187,89,15,0.3598135749985046
33,178,0.8783626724791683,2,17,977566,44,109,65,146,0.0030141642463414886
117,177,0.06943241647538256,163,20,987735,74,14,95,414,0.1037072858714082
77,157,0.5206869198450879,4,22,783523,22,6,102,92,0.08712418382602855
140,234,0.5088784755368941,34,22,901175,37,165,86,301,0.18561593240714042
112,183,0.3238762573729502,145,14,263843,25,130,18,492,0.2397723350917505
46,157,0.357989187317977,31,24,947708,33,20,42,121,0.3168417410651586
143,217,0.8472453164894653,45,13,676086,61,186,54,36,0.3845513359963552
136,179,0.7642870381120774,37,10,205959,21,32,22,444,0.3735705243127909
129,87,0.3018637806427418,113,11,394698,87,99,2,117,0.2123532333233653
133,88,0.07186025986435773,91,23,952127,35,148,175,135,0.42373265814261274
37,186,0.6867324744513593,55,11,700690,37,42,165,449,0.08069333499150655
112,227,0.8493483576314812,166,17,334018,58,128,197,468,0.19298083814941802
108,236,0.4742659413279656,174,23,865973,11,65,109,453,0.38027276463243687
46,62,0.5961879615226877,195,19,886248,10,80,68,358,0.014162679377035303
59,194,0.41094702064900146,130,17,330334,59,124,47,488,0.11763183084804835
125,231,0.6601474443687034,165,18,787788,78,15,50,369,0.36443148001828957
113,235,0.19942632078473277,134,10,216487,36,182,2,242,0.25342282153935974
71,217,0.34247809020203934,121,16,936943,49,46,85,175,0.2982758920110898
99,208,0.09151099647128302,75,24,136586,66,157,69,471,0.16153836357094686
120,103,0.8664080048556135,87,20,935703,41,133,153,33,0.1697071427878627
109,96,0.6637678353128416,191,19,763868,79,178,36,237,0.024327550900146266
135,185,0.37684909082601437,12,20,525307,14,20,49,110,0.03781080561764549
149,149,0.7319811272382003,80,19,693366,54,74,66,212,0.2699829495209857
73,202,0.3279462479189761,16,17,199853,67,55,165,439,0.34020391800955957
121,181,0.09490255644228252,27,17,665011,88,158,104,448,0.19528025420709527
72,140,0.1787719633122502,93,22,855215,88,108,24,5,0.3989575554568317
144,223,0.12258856596431644,60,17,900335,36,78,102,230,0.37831607065588946
92,125,0.4057088955145537,64,18,512853,95,85,146,455,0.05949129352839827
42,114,0.566838817690396,164,20,407052,48,62,67,326,0.30847600416387333
107,90,0.019674842184459362,167,23,158856,25,37,161,173,0.2243868328558155
92,90,0.9858871988060104,193,13,297155,82,153,17,363,0.4347984245887423
64,100,0.27884959796237374,168,13,634826,14,143,145,193,0.3934316102008611
72,181,0.3563060695383712,82,19,857289,29,156,62,460,0.2029426402294196
67,75,0.9164194068672998,181,11,295620,48,170,74,301,0.22832810302624068
54,227,0.8992359171083646,20,20,214118,66,118,37,268,0.045187988610421725
101,134,0.9527653910864576,61,15,300457,12,133,24,245,0.46259788339945696
109,218,0.8843386483762935,188,24,459471,53,143,54,492,0.3031264427709807
76,185,0.8661252372184167,121,20,999257,37,151,116,71,0.39326434480637434
85,198,0.3743228432912692,39,12,931045,11,141,196,264,0.25604980888921086
83,224,0.7807152132168291,133,15,794171,45,77,95,362,0.3700888430020463
39,90,0.6572237415080537,169,16,121462,33,180,27,473,0.48304527085337573
138,222,0.8408381012732421,117,20,700899,18,53,58,40,0.42072277182878715
133,144,0.8976160577358947,171,14,829598,89,69,156,423,0.3813621943001435
138,180,0.4431044656734038,143,19,539497,46,15,112,242,0.09373226626737108
139,190,0.6125286283085026,114,20,211818,88,32,54,306,0.082668885240752
132,162,0.7819829143803964,40,18,688687,63,62,91,325,0.17619700420909784
143,64,0.40059018634792387,158,17,617213,44,6,90,352,0.2327569125050274
140,179,0.19539674205688828,98,17,962336,66,14,136,427,0.26567890518943615
97,156,0.7936899660062244,195,14,295098,55,68,154,94,0.16288925668982884
122,63,0.42275398675829867,161,18,501414,56,131,6,287,0.45632416296499706
115,128,0.6398366531855794,178,16,205868,27,40,183,281,0.01288338115230031
117,209,0.9072580526215902,10,18,266658,71,28,84,85,0.23467260983636068
55,154,0.9889855323977264,58,18,655566,90,70,174,224,0.21534525635535506
77,169,0.958163542908616,117,19,423835,26,143,40,341,0.47616990187362795
72,183,0.1735383623295842,9,16,198209,39,96,91,126,0.04534407214327402
97,200,0.3200235164062636,76,24,602012,63,168,27,469,0.3269278247588214
51,106,0.15738697801363488,52,16,828694,31,148,170,224,0.4781174779400357
137,86,0.45115878845927715,198,15,502809,99,33,167,199,0.3656276454371853
103,98,0.5081365319140927,36,13,345273,67,127,147,391,0.1296541443401033
60,176,0.521248726788437,17,10,428316,96,112,124,256,0.021649277131856492
120,94,0.017911618329088164,130,10,466529,17,144,51,129,0.4359582982536047
125,61,0.7338703100480376,74,14,765881,36,118,14,265,0.22236940582632525
114,164,0.7343856305705446,66,20,843959,96,56,120,397,0.2671868961914157
57,200,0.8501859796623845,75,22,951480,20,160,44,413,0.46078091260808574
83,140,0.7841132882219017,9,24,431430,56,75,34,179,0.1959126861628236
119,174,0.6972527562487011,22,21,170701,39,161,160,429,0.26486428517820526
138,157,0.5724555394939752,3,21,412859,62,193,25,488,0.19857706709884143
138,226,0.8152042101412573,96,22,747213,90,113,72,496,0.40102082448885495
114,199,0.852215385725073,23,22,801316,34,134,37,364,0.031159319883893366
120,228,0.6586059254894593,96,18,327912,79,74,128,255,0.19382753991058532
120,136,0.11059225425736785,89,20,263412,40,31,6,70,0.07419608789019128
87,173,0.6853506557509861,0,17,558192,81,171,66,37,0.030195375420408843
120,134,0.01765580630883723,41,22,242486,74,62,76,341,0.22697399882624103
69,236,0.6682465653637386,116,18,891325,63,124,11,8,0.42897997928468035
36,97,0.678604799494986,118,17,472094,59,156,164,37,0.256653582729475
77,167,0.7273103283507816,136,11,744228,94,59,167,50,0.03819092341655378
40,198,0.8998408287281265,177,19,685571,12,89,176,407,0.36797031623462406
38,113,0.01760633699229408,83,10,448313,81,194,114,149,0.3767848965683206
132,147,0.4398278972230246,199,16,571149,89,48,27,313,0.22591377813349822
142,99,0.995747366582886,22,10,253317,51,118,182,206,0.40232646302586716
123,119,0.10777251115574904,154,11,820513,49,139,165,398,0.23403610792800178
70,203,0.6157018632987373,119,20,820315,98,186,89,80,0.07706270289604217
108,197,0.9445512317960352,10,17,291157,26,75,151,409,0.1806291997970521
42,143,0.8991649838510388,140,22,134758,37,125,182,414,0.2520041191073558
70,176,0.08906791544016346,191,18,838581,74,99,132,126,0.12191484911326761
147,193,0.5876201995580365,0,19,861247,72,196,59,381,0.4568513910870189
124,63,0.39650356399871045,196,18,941754,22,123,163,235,0.019715531328582003
78,121,0.3280215663812792,96,11,362763,95,127,25,231,0.31864316230903417
87,83,0.40719559730986543,124,11,277723,25,104,60,298,0.4335032384676131
57,100,0.9082384857515888,14,12,526675,97,156,161,245,0.3392351127072177
113,78,0.5553218988316481,14,17,894505,48,75,197,367,0.4232627073989064
102,144,0.2798908676647386,95,20,220682,27,36,117,333,0.35024114915729454
88,185,0.4244818015624954,108,13,243861,88,5,69,398,0.06886713053638754
73,233,0.22188184642729814,1,21,430641,39,92,177,235,0.012530946770045626
38,154,0.031997349503928074,20,18,687177,51,152,81,340,0.497218824002176
116,173,0.6512453791138914,47,12,971721,20,43,1,283,0.27798445365820323
64,166,0.3927399416986713,23,10,725866,21,175,95,345,0.29504750459695755
120,175,0.4553649995412168,45,15,216201,54,188,94,412,0.04197993734423966
122,225,0.8793253994310344,69,23,873421,72,180,45,397,0.08861223466659784
42,156,0.763044189065952,12,14,357877,24,126,121,447,0.4710381862709364
85,103,0.667722965384542,122,10,131561,41,130,132,27,0.2700635699422762
93,150,0.6192370323444328,2,10,217955,12,19,65,182,0.003553740251889703
63,106,0.5589167679640629,198,19,735352,31,33,48,210,0.0482772287570169
86,95,0.3895580245243837,166,19,163523,63,191,198,152,0.3278811862428333
30,151,0.9097153974927241,5,17,563948,34,32,169,214,0.32894900281196143
142,101,0.699413781098569,45,16,540207,55,173,1,234,0.2606918380336185
44,108,0.07212640185629138,178,18,242472,90,28,166,369,0.2852906298158078
39,203,0.4148454044494736,21,16,244413,51,18,1,154,0.47959380782419625
54,231,0.30197725245371143,178,13,406407,28,56,98,52,0.11496276880596235
42,169,0.2835103563313186,196,18,492519,65,121,140,64,0.43014722852686277
36,172,0.691314449242889,80,18,551473,11,70,175,64,0.11142301347928851
70,93,0.7509978183900794,199,21,546322,39,97,63,118,0.21937488529594268
105,210,0.6140811196815027,139,19,895964,36,56,179,358,0.00609181512567164
41,189,0.024967756551796172,135,22,329630,95,197,29,40,0.43829827165986834
70,173,0.2413205031454969,26,10,393663,49,136,37,248,0.16432723036031682
59,65,0.8176917328362165,90,18,459092,48,64,14,11,0.2813041421852377
141,81,0.2114945009238145,9,22,150250,86,144,26,228,0.3811790297011521
72,123,0.008060575354136512,52,21,312830,96,91,117,228,0.14188053561925645
58,93,0.5062877687519564,121,15,169791,36,129,117,258,0.4338037112350001
115,202,0.7616667663106255,164,13,309999,82,31,139,204,0.16160650916676517
82,238,0.5627197169363544,47,16,380273,74,130,145,266,0.36775210473194436
96,214,0.2832690344205777,186,24,103938,92,181,126,272,0.258004452687297
105,91,0.17600542519661078,78,14,317174,37,112,52,396,0.21293670732799314
97,73,0.6443582735555549,71,22,953980,50,37,15,419,0.3939201163651746
105,122,0.8065730499715658,107,17,318805,58,197,24,129,0.3012828953385681
106,64,0.8242919385026618,4,23,790908,16,127,45,181,0.12306043544571377
48,206,0.8096321722777182,129,15,570574,53,84,120,259,0.18062298234952684
116,213,0.8929220391024502,60,19,677001,87,100,47,294,0.08092445780995139
131,229,0.9156660590910863,104,14,285503,15,53,169,44,0.14556971243389383
89,79,0.45239173419390666,52,14,247796,15,62,31,97,0.492260845677997
85,171,0.6626168896717933,72,20,652685,86,118,105,459,0.2790617425957636
65,222,0.7164121565520275,142,20,522845,75,55,89,306,0.3394413418534501
78,156,0.5026852763421445,124,22,538402,76,14,144,67,0.2742572534112459
133,181,0.39511184085327644,120,15,218987,44,155,33,44,0.0900426695164861
45,139,0.5273030860294553,123,14,384176,75,14,178,304,0.452182038876068
91,146,0.30370006613711753,39,22,204349,15,159,89,156,0.0899200028656103
133,91,0.9235211163741587,141,15,350134,54,177,110,134,0.2238930397198804
97,231,0.7004502564487387,19,11,470084,24,75,53,479,0.1488736219656855
32,144,0.05397465285502756,157,15,271100,19,172,32,284,0.49128350987384845
106,87,0.18034403227927753,88,14,294490,25,31,177,376,0.25548570039960944
99,79,0.47678443076703025,55,13,161448,72,6,61,168,0.040860048012172245
65,185,0.3115721254028281,21,21,206868,97,3,180,187,0.2212229955776851
102,166,0.45957966910313797,58,23,727138,34,111,57,2,0.4595962463691368
84,178,0.7369771004369192,5,11,245440,63,183,153,400,0.08922416490314966
60,76,0.49275669735809613,100,13,195027,43,116,146,5,0.36995180744078776
86,222,0.3955447287864646,115,10,630102,73,78,98,252,0.3802264661549721
132,233,0.6901036838147877,153,19,322527,99,197,21,430,0.09336675288789936
44,164,0.07791440332610089,1,13,428950,28,139,84,133,0.0945689468693231
105,225,0.43917665714074894,48,14,943919,73,110,43,196,0.2680007171319928
37,93,0.43090610674990526,96,24,827201,45,139,79,4,0.44488674085590907
56,132,0.940130507563693,146,14,492710,51,53,79,64,0.3622978783088385
48,117,0.41509594656303006,128,22,645425,90,126,102,45,0.29499657674518026
98,97,0.0060073625375755,38,15,505611,72,112,3,340,0.04449092853392783
100,74,0.37691742121958327,77,24,450512,62,159,72,263,0.2214613294612665
89,120,0.1631509739016157,10,21,214469,70,37,163,98,0.036902817247890685
124,84,0.1521925014652159,11,12,814541,48,51,12,448,0.20160183978492446
70,102,0.08731172563298462,34,24,912471,10,41,68,389,0.2675002095824553
108,165,0.6514315946305655,73,16,678869,83,61,167,45,0.024029841334557156
88,128,0.12199460772844195,74,15,740400,12,188,21,281,0.3690347259276609
37,228,0.7261370172690851,93,24,794443,76,158,154,315,0.0032734193128298172
32,239,0.5390793216814352,13,11,178595,70,46,110,164,0.29449388637602053
138,79,0.24266434248470892,108,15,256850,56,170,171,269,0.39837353689634925
39,128,0.575575014879725,81,13,533373,32,30,108,421,0.2235720720341578
109,204,0.961532853534872,191,17,466751,81,162,97,194,0.33489844965247234
121,179,0.22223675629725514,120,10,313786,77,191,170,258,0.27514803626862516
122,62,0.5159287995241183,97,18,786016,33,38,6,425,0.11409828019619478
83,132,0.3920882788874319,183,14,208177,33,175,42,91,0.2861795284781268
43,83,0.3660720538069383,179,24,613716,21,181,117,38,0.2932730041052051
85,78,0.11725458713096093,32,14,247801,79,71,107,473,0.005684142669950709
145,226,0.47470247886051575,142,12,557479,46,174,44,412,0.3673484422315129
64,149,0.4652416951657973,102,17,335486,24,79,177,347,0.3702441796387667
50,227,0.7778780835793482,124,11,695554,30,80,40,226,0.30818898604501466
142,201,0.4372206919847106,117,23,417969,50,194,12,447,0.08748076528444343
57,218,0.5552305736793759,22,11,246023,22,81,48,315,0.17447065692891356
30,116,0.36102056160465945,16,16,401114,24,108,125,246,0.4064268600745683
91,85,0.8894568283243002,18,19,242481,97,39,14,95,0.32306470543979293
70,92,0.5421426781079166,116,24,467266,87,186,7,233,0.3339933001791969
110,122,0.39982390110314636,100,12,899455,14,126,116,177,0.08616694165731881
38,70,0.8787732588907785,56,17,807102,97,21,140,92,0.3408269071922068
53,60,0.8864828751572408,160,19,861763,96,185,42,339,0.3885032657977084
42,201,0.4484076322969842,73,18,711804,83,44,35,193,0.300318053525488
147,107,0.7724652311711838,119,18,263903,45,130,192,478,0.10542330902535657
119,75,0.6474996248318263,131,15,204681,55,103,103,482,0.09006764305695941
128,236,0.8017557914126543,75,21,890122,15,160,27,478,0.44523659954182443
70,149,0.45490315371243406,77,16,417928,44,126,18,85,0.27158352996639185
117,216,0.061844723522683887,69,19,787829,14,21,195,328,0.24811302332455987
49,190,0.44517566325523583,189,24,720551,68,167,55,344,0.1773281505094822
82,225,0.4621330084703972,96,23,586058,19,127,131,68,0.4495770725153467
76,109,0.07626321632303223,16,15,616083,83,33,73,203,0.4245900939868435
85,238,0.22897102492394217,119,10,755681,85,35,37,380,0.36263849812412324
112,79,0.21424278079242054,155,17,680455,92,46,92,143,0.4118761379257655
